facility_id,property_id,value
highlevel-sstat-2,excludes-stop,North Station-06
highlevel-sstat-2,excludes-stop,North Station-07
highlevel-sstat-2,excludes-stop,North Station-08
highlevel-sstat-2,excludes-stop,North Station-09
highlevel-sstat-2,excludes-stop,113
highlevel-sstat-2,excludes-stop,114
highlevel-sstat-2,excludes-stop,70026
highlevel-sstat-2,excludes-stop,70027
highlevel-sstat-2,excludes-stop,70205
highlevel-sstat-2,excludes-stop,70206
highlevel-sstat-2,excludes-stop,32000
highlevel-sstat-2,excludes-stop,32001
highlevel-sstat-2,excludes-stop,32002
highlevel-sstat-2,excludes-stop,32003
highlevel-sstat-2,excludes-stop,32004
