stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_url,level_id,location_type,parent_station,wheelchair_boarding,stop_address
493,493,Washington St @ Ogden St,,,,42.281319,-71.071048,,,,0,,1,
4930,4930,Central St @ Community Life Center,,,,42.531556,-70.927303,,,,0,,0,
49305,49305,North Ave @ Winn St,,,,42.510950,-71.082875,,,,0,,0,
49309,49309,North Ave @ Winn St,,,,42.510861,-71.082628,,,,0,,0,
4931,4931,Andover St @ Pound Ln,,,,42.534874,-70.929316,,,,0,,0,
49311,49311,North Ave @ Lakeside Office Pk,,,,42.514413,-71.086257,,,,0,,0,
4932,4932,Andover St opp Buttonwood Ln,,,,42.536205,-70.932952,,,,0,,0,
49320,49320,89 Pearl St,,,,42.424780,-71.076598,,,,0,,0,
4933,4933,Andover St @ Buttonwood Ln,,,,42.536098,-70.932942,,,,0,,0,
4934,4934,86 Central St,,,,42.531735,-70.927431,,,,0,,1,
4935,4935,Central St @ Walnut St,,,,42.527273,-70.927319,,,,0,,0,
4936,4936,Washington St @ Main St,,,,42.523901,-70.923395,,,,0,,1,
4937,4937,Washington St @ Lowe St,,,,42.520333,-70.930609,,,,0,,0,
4938,4938,Washington St opp Blaney St,,,,42.520914,-70.935153,,,,0,,1,
4939,4939,Washington St @ Allens Ln,,,,42.520092,-70.939128,,,,0,,0,
494,494,Gallivan Blvd @ Washington St,,,,42.278512,-71.070513,,,,0,,0,
4940,4940,Washington St opp Granite St,,,,42.518319,-70.942820,,,,0,,1,
4941,4941,23 Lynn St,,,,42.515687,-70.945017,,,,0,,1,
4942,4942,Lynn St @ Brown St,,,,42.512875,-70.946904,,,,0,,0,
4943,4943,Lynn St @ Winnegance Ave,,,,42.510647,-70.948600,,,,0,,0,
4945,4945,Lynn St @ Fairview Ave,,,,42.502956,-70.952175,,,,0,,0,
4946,4946,Lynn St opp Spring Pond Rd,,,,42.498619,-70.954267,,,,0,,2,
4948,4948,Margin St @ Dobbs Rd,,,,42.542151,-70.919333,,,,0,,0,
4949,4949,Margin St @ Roycroft Rd,,,,42.535353,-70.916697,,,,0,,1,
495,495,Washington St @ Codman Hill Ave,,,,42.279980,-71.070289,,,,0,,0,
4950,4950,Margin St @ Driscoll St,,,,42.533015,-70.913940,,,,0,,1,
4951,4951,Margin St opp Driscoll St,,,,42.533119,-70.913895,,,,0,,1,
4952,4952,Margin St opp Roycroft Rd,,,,42.535639,-70.916869,,,,0,,1,
496,496,Gallivan Blvd @ Owencroft Rd,,,,42.279102,-71.068937,,,,0,,0,
49618,49618,Washington St @ Short St,,,,42.173186,-71.208460,,,,0,,0,
49619,49619,Washington St opp Marshall St,,,,42.214482,-71.189693,,,,0,,1,
497,497,Gallivan Blvd @ Milton Ave,,,,42.278267,-71.075075,,,,0,,1,
49702,49702,Cambridge St @ Bowdoin St,,,,42.361100,-71.062574,,,,0,,0,
49703,49703,Cambridge St @ Center Plaza - Gov't Ctr,,,,42.359473,-71.059903,,,,0,,0,
49704,49704,Tremont St @ Beacon St,,,,42.358108,-71.060394,,,,0,,0,
49738,49738,S Bedford St @ Wayside Rd,,,,42.484223,-71.194768,,,,0,,0,
49739,49739,S Bedford St opp Kimball Ave,,,,42.487309,-71.199543,,,,0,,0,
49795,49795,Bedford Wood Dr @ Bldg 174,,,,42.518926,-71.252597,,,,0,,2,
49796,49796,Oak Park Dr @ HSG,,,,42.518651,-71.247852,,,,0,,0,
49797,49797,7 Oak Park Dr,,,,42.516176,-71.250897,,,,0,,0,
49798,49798,Oak Park Dr @ CREO,,,,42.515416,-71.250401,,,,0,,0,
498,498,Gallivan Blvd @ Arbella Rd,,,,42.278452,-71.076948,,,,0,,1,
49800,49800,Crosby Dr @ Middlesex Trnpk,,,,42.515071,-71.241983,,,,0,,0,
49801,49801,28 Crosby Dr - Intel,,,,42.512578,-71.244566,,,,0,,0,
49802,49802,22 Crosby Dr,,,,42.508476,-71.243510,,,,0,,2,
49803,49803,16 Crosby Dr @ Bedford Business Park,,,,42.506368,-71.242764,,,,0,,0,
49804,49804,62 Second Ave,,,,42.486644,-71.224616,,,,0,,0,
49806,49806,Network Drive,,,,42.496188,-71.232269,,,,0,,1,
49807,49807,24 Fourth Ave,,,,42.491236,-71.225055,,,,0,,0,
49808,49808,Burlington Mall Rd opp Meadow Rd,,,,42.484867,-71.217131,,,,0,,0,
49810,49810, MITRE Corp Inner Rd,,,,42.503598,-71.239766,,,,0,,0,
49816,49816,Lexington St @ Mayflower St,,,,42.469464,-71.177023,,,,0,,0,
49817,49817,Lexington St @ Totman Rd,,,,42.472097,-71.174741,,,,0,,0,
49818,49818,94 Lexington St,,,,42.474009,-71.170572,,,,0,,2,
4982,4982,Bow St @ Montvale Ave,,,,42.482204,-71.140687,,,,0,,0,
49820,49820,28 Lexington St,,,,42.475253,-71.167269,,,,0,,2,
49821,49821,20 Lexington St,,,,42.476063,-71.164608,,,,0,,2,
49822,49822,Lexington St opp Burlington St,,,,42.476845,-71.162502,,,,0,,2,
49823,49823,126 Pleasant St opp Valley Rd,,,,42.476816,-71.161109,,,,0,,0,
49824,49824,Pleasant St @ Arlington Rd,,,,42.477777,-71.155880,,,,0,,0,
49825,49825,Washington St @ Mill St,,,,42.486244,-71.120414,,,,0,,0,
49826,49826,Montvale Ave @ Prospect St,,,,42.479184,-71.150086,,,,0,,0,
49827,49827,Montvale Ave @ Fairmount St,,,,42.480621,-71.147035,,,,0,,0,
49828,49828,Montvale Ave @ Eastern Ave,,,,42.481433,-71.144302,,,,0,,0,
49829,49829,45 Bow St,,,,42.485319,-71.140780,,,,0,,0,
49830,49830,Bow St @ Salem St,,,,42.487248,-71.140888,,,,0,,0,
49831,49831,Salem St @ Hilltop Terr,,,,42.487300,-71.139071,,,,0,,0,
49832,49832,Salem St @ Wood St,,,,42.487638,-71.135821,,,,0,,0,
49833,49833,Pine St @ Walnut Hill Pk,,,,42.489025,-71.131798,,,,0,,0,
49834,49834,23 Pine St opp Montvale Rd,,,,42.487925,-71.130188,,,,0,,0,
49835,49835,Pine St opp Dale St,,,,42.486532,-71.128817,,,,0,,0,
49836,49836,Pine St opp Felton St,,,,42.485701,-71.128043,,,,0,,0,
49837,49837,Pine St @ Orange St,,,,42.484643,-71.125988,,,,0,,0,
49838,49838,Central St @ Pine St,,,,42.483201,-71.122886,,,,0,,1,
49839,49839,Central St @ Montvale Ave,,,,42.479981,-71.124140,,,,0,,0,
49841,49841,Montvale Ave @ Washington St,,,,42.479559,-71.121032,,,,0,,0,
49842,49842,Montvale Ave @ I93 ramp,,,,42.479617,-71.117154,,,,0,,0,
49846,49846,MITRE Corp Inner Rd,,,,42.503720,-71.239692,,,,0,,0,
